id,building_id,name,short_name,description,url,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,image,campus,lat,lng,address,hours/sunday/closed,hours/sunday/open,hours/sunday/close,hours/monday/closed,hours/monday/open,hours/monday/close,hours/tuesday/closed,hours/tuesday/open,hours/tuesday/close,hours/wednesday/closed,hours/wednesday/open,hours/wednesday/close,hours/thursday/closed,hours/thursday/open,hours/thursday/close,hours/friday/closed,hours/friday/open,hours/friday/close,hours/saturday/closed,hours/saturday/open,hours/saturday/close,tags/7,tags/8,tags/9,tags/10,tags/11
1187,,Mike's Dog House,mikes_dog_house_utm,"The ‘Dog House’ offers Mike’s famous gourmet hotdogs, chili & cheese fries, and cold beverages. Choose from the many combinations available on the menu, and from familiar favourites such as the Monster Dog and the Bacon & Cheese Dog!",,hot dog,food truck,cold drinks,lunch,dinner,snack,fries,http://map.utoronto.ca/_assets/_m_b/mikes-dog-house.jpg,UTM,43.54916,-79.66348,"5 Minute Walk, 3359 Mississauga Rd., Mississauga, Ontario",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,57600,true,0,0,,,,,
1188,313,Hospitality & Retail Services,hospitality_utm,"For all matters regarding Food Services and/or the Student Meal Plans at UTM, please contact the Hospitality & Retail Services Office, directly, in room 3127 of the Davis Building, via email at mealplan.utm@utoronto.ca, or by phone at (905) 569-4795.",http://www.utm.utoronto.ca/hospitality/,hospitality & retail services,meal plan office,food service,,,,,http://map.utoronto.ca/_assets/_m_b/Davis.jpg,UTM,43.5478,-79.66153,"Davis Building Suite 3127, 3359 Mississauga Rd.",true,0,0,false,30600,57600,false,30600,57600,false,30600,57600,false,30600,57600,false,30600,57600,true,0,0,,,,,
1189,313,Chartwells,chartwells_utm,Chartwells is the official food service provider for the University of Toronto Mississauga,http://www.dineoncampus.ca/utm/,dine on campus,eat,learn,live,food service provider,office,,http://map.utoronto.ca/_assets/_m_b/Chartwells_EatLearnLive2.jpg,UTM,43.54807,-79.66178,"Davis Building Suite 1099, 3359 Mississauga Rd.",false,32400,82800,false,27000,82800,false,27000,82800,false,27000,82800,false,27000,82800,false,27000,75600,false,32400,75600,,,,,
1223,206,La Prep ,la_prep_utsc,"Situated on the ground level of the Instructional Centre, this location serves specialized coffees, teas, hot and cold beverages, sandwiches, salads, soups and assorted baked goods.

For hours of operation, visit http://uoft.me/utscfood",http://www.utsc.utoronto.ca/~facilities/food_bev.html,coffee,tea,sandwiches,hot beverage,cold beverage,salad,soup,,UTSC,43.78674,-79.18933,"1095 Military Trail, Toronto ON, M1C 1A4",true,0,0,false,27000,75600,false,27000,75600,false,27000,75600,false,27000,75600,false,27000,63000,false,36000,50400,baked goods,,,,
1225,203,Rex's Den Restaurant,rexs_den_restaurant_utsc,"Located on the lower level of the Student Centre, this location serves as the student run restaurant on campus and offers both sit down and take out options. Daily specials are available

For hours of operation, visit http://uoft.me/utscfood",therexsden.ca,rex's,,,,,,,,UTSC,43.78516,-79.18716,"1265 Military Trail, Toronto ON, M1C 1A4",true,0,0,false,39600,79200,false,39600,79200,false,39600,79200,false,39600,82800,false,39600,68400,true,0,0,,,,,
1230,203,Hot Dog Cart,hot_dog_cart_utsc,"Located outdoor courtyard of the Student Centre, the Hot Dog Guy offers chips, poutine, cold beverages along with a variety of hot dogs.",http://scsu.ca/contact/,hot dog,cold beverage,,,,,,,UTSC,43.78527,-79.18714,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1231,203,Subway,subway_utsc,"Located on the Ground Level of the Student Centre, this food outlet offers various submarine sandwiches, salads and snacks

For hours of operation, visit http://uoft.me/utscfood",,subs,salads,snacks,,,,,,UTSC,43.78508,-79.18703,"1265 Military Trail, Toronto ON, M1C 1A4",false,34200,75600,false,25200,77400,false,25200,77400,false,25200,77400,false,25200,77400,false,25200,77400,false,25200,77400,,,,,
1232,203,Treats,treats_utsc,"Situated in the Student Centre food court on the ground level, this location offers a variety of coffees, teas, bubble tea, cold beverages, breakfast and regular sandwiches and baked goods.

For hours of operation, visit http://uoft.me/utscfood",,coffee,tea,baked goods,sandwiches,bubble tea,,,,UTSC,43.78502,-79.18708,"1265 Military Trail, Toronto ON, M1C 1A4",true,0,0,false,28800,75600,false,28800,75600,false,28800,75600,false,28800,75600,false,28800,72000,true,0,0,,,,,
1233,203,Hero Certified Burgers,hero_certified_burgers_utsc,"This outlet is located in the food court of the Student Centre on the Ground Level. It offers 100% seasoned heritage Angus beef raised without hormones or antibiotics, gluten-free and Halal certified.

For hours of operation, visit http://uoft.me/uts",http://scsu.ca/contact/,burgers,fries,milkshake,ice cream,,,,,UTSC,43.785,-79.18683,"1265 Military Trail, Toronto ON, M1C 1A4",false,39600,61200,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,61200,,,,,
1234,203,KFC Express,kfc_express_utsc,"This express location in the food court of the Student Centre offers quick meal options such as chicken sandwiches, original popcorn chicken, wraps, chicken strips, poutine, fries and ice cold beverages.

For hours of operation, visit http://uoft.me/",http://scsu.ca/contact/,chicken,poutine,cold beverage,,,,,,UTSC,43.78498,-79.18688,"1265 Military Trail, Toronto ON, M1C 1A4",false,39600,61200,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,61200,,,,,
1235,203,Asian Gourmet,asian_gourmet_utsc,"This outlet located in the food court of the Student Centre on the Ground Level offers a variety of Asian food.

For hours of operation, visit http://uoft.me/utscfood",,chinese,,,,,,,,UTSC,43.78492,-79.1869,"1265 Military Trail, Toronto ON, M1C 1A4",false,39600,66600,false,36000,75600,false,36000,75600,false,36000,75600,false,36000,75600,false,36000,75600,false,39600,66600,,,,,
1236,200H,The Market Place,the_market_place_utsc,"The Market Place is located on the first floor of the Humanities Wing. This cafeteria style area offers a variety of cuisines. An indoor seating area is also available.

For hours of operation, visit http://uoft.me/utscfood",http://www.utsc.utoronto.ca/~facilities/food_bev.html,pizza,burgers,fries,chinese,indian,sushi,cold beverages,,UTSC,43.78355,-79.18705,"1265 Military Trail, Toronto ON, M1C 1A4",true,0,0,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,72000,false,39600,59400,true,0,0,,,,,
1237,200H,Booster Juice,booster_juice_utsc,"Located inside The Market Place on the first floor of the Humanities Wing, this kiosk offers a variety of freshly made juices.

For hours of operation, visit http://uoft.me/utscfood",http://www.utsc.utoronto.ca/~facilities/food_bev.html,juice,,,,,,,,UTSC,43.78348,-79.18695,"1265 Military Trail, Toronto ON, M1C 1A4",true,0,0,false,32400,72000,false,32400,72000,false,32400,72000,false,32400,72000,false,32400,59400,true,0,0,,,,,
1238,203,Student Centre Microwave,microwave_utsc,Microwave station available on the 2nd floor,,,,,,,,,,UTSC,43.78502,-79.18671,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,200S,Science Wing Microwave,science_wing_microwave_utsc,Microwave station available on the 3rd floor of the Science Wing at the top of the Meeting Place stairs,,,,,,,,,,UTSC,43.78339,-79.18789,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,200B,Bladen Wing Microwave,bladen_wing_microwave_utsc,Microwave station available on the 2nd floor across from the Tim Horton's,,,,,,,,,,UTSC,43.78408,-79.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,200M,Social Sciences Microwave,social_sciences_microwave_utsc,Microwave station available on the ground level inside the study area,,,,,,,,,,UTSC,43.7828,-79.18609,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,,INS,ins_convenience_store_utsc,"This convenience store located on the Ground Level of the Student Centre offers a variety of snacks, coffee, beverages as well as grab and go sandwiches.",,coffee,cold beverages,sandwiches,snacks,,,,,UTSC,43.78498,-79.18716,"1265 Military Trail, Toronto ON, M1C 1A4",false,43200,61200,false,28800,72000,false,28800,72000,false,28800,72000,false,28800,72000,false,28800,64800,false,36000,61200,,,,,
1244,200B,Bladen Wing Vending Machines,vending_machine_utsc,"These machines are located on the second floor of the Bladen Wing and provides snacks, drinks as well as frozen food",,snacks,drinks,,,,,,,UTSC,43.78417,-79.18709,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1245,200H,Humanities Wing Vending Machines,-1245,"These machines are located on the second floor of the Humanities Wing and provides snacks, drinks as well as refridgerated food",,snacks,drinks,food,,,,,,UTSC,43.7833,-79.18712,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1246,230,Student Residence Centre Vending Machines,-1246,"These machines are located on the ground level of the Student Residence Centre, provides snacks and drinks",,,,,,,,,,UTSC,43.78334,-79.18513,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1247,200S,Science-Psychology Wing Vending Machines,-1247,"These machines are located on the ground level between the Science Wing and the Psychology building, provides snacks and drinks",,snacks,drinks,,,,,,,UTSC,43.78365,-79.1896,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1248,206,Instructional Centre Vending Machines,-1248,These machines are located on the first floor of the Instructional Centre and provides snacks and drinks,,snacks,drinks,,,,,,,UTSC,43.78654,-79.19041,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1250,200S,Science Wing Vending Machines,science_wing_vending_machines_utsc,These machines are located on the third level of the Science Wing and vends snacks and drinks,,snacks,drinks,,,,,,,UTSC,43.78332,-79.18797,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1251,203,Student Centre Vending Machine,student_centre_vending_machine_utsc,This vending machine is located on the second floor of the Student Centre and vends drinks,,drinks,,,,,,,,UTSC,43.78525,-79.18651,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1252,203,Student Centre Vending Machine (L3),student_centre_vending_machine_l3_utsc,This machine is located on the third level of the Student Centre and vends drinks,,drinks,,,,,,,,UTSC,43.78509,-79.18718,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1253,200R,Athletics Centre Vending Machine,athletics_centre_vending_machine_utsc,"Located on the lower level of the Athletics Centre, this machine vends beverages",,cold beverage,,,,,,,,UTSC,43.78486,-79.18582,"1265 Military Trail, Toronto ON, M1C 1A4",,,,,,,,,,,,,,,,,,,,,,,,,,
1285,261,Coach House Vending Machine,coach_house_vending_machine_utsc,This vending machine is located outside the Coach House and provides drinks,,cold beverage,,,,,,,,UTSC,43.77883,-79.18465,"130 Old Kingston Road, Toronto ON M1E 3J5",,,,,,,,,,,,,,,,,,,,,,,,,,
1329,326,Colman Commons Dining Hall,oph_dining_utm,"Located in the Oscar Peterson Hall Residence, the diner features breakfast, lunch, & dinner to order. Freshly prepared foods including stir frys, pastas, comfort foods, sandwiches, burgers, salads, and deserts. Assorted beverages are also available.",,comfort food,beakfast,lunhc,dinner,convenience store,ice cream,,http://map.utoronto.ca/_assets/_m_b/Colman_Commons.jpg,UTM,43.54881,-79.66596,"Oscar Peterson Hall, 3359 Mississauga Rd., Mississauga, Ontario",false,32400,82800,false,27000,82800,false,27000,82800,false,27000,82800,false,27000,82800,false,27000,75600,false,32400,75600,,,,,
1468,325,Erindale Hall Vending Machines,erindale_hall_vending_machine_utm,,,soft drinks,candy bar,chocolate bar,chips,vending ,,,,UTM,43.54954,-79.66555,"Main Floor, Erindale Hall, 3359 Mississauga Rd.",,,,,,,,,,,,,,,,,,,,,,,,,,
1469,324C,Roy Ivor Hall Vending Machines,roy_ivor_hall_vending_machines_utm,,,snacks,soft drinks,candy bar,chocolate bar,chips,sweets,,,UTM,43.54846,-79.66692,"Main Floor, Roy Ivor Hall, 3359 Mississauga Rd.",,,,,,,,,,,,,,,,,,,,,,,,,,
1470,323Y,MaGrath Valley Vending Machines,magrath_valley_vending_machines_utm,,,,,,,,,,,UTM,43.54603,-79.66196,"Laundry Room, MaGrath Valley, 3359 Mississauga Rd.",,,,,,,,,,,,,,,,,,,,,,,,,,
1471,326,Oscar Peterson Hall Vending Machines,oscar_peterson_hall_vending_machines_utm,,,,,,,,,,,UTM,43.54869,-79.66596,"Main Floor, Oscar Peterson Hall, 3359 Mississauga Rd.",,,,,,,,,,,,,,,,,,,,,,,,,,
1472,334,Instructional Centre Vending Machines,instructional_centre_vending_machines_utm,,,snacks,soft drinks,candy bar,chocolate bar,chips,sweets,,,UTM,43.55162,-79.66386,"2nd & 3rd Floor, Instructional Centre, 3359 Mississauga Rd.",,,,,,,,,,,,,,,,,,,,,,,,,,
1824,005,Sambal Medical Sciences Building,sambal_medical_sciences_building,"Taking inspiration from all Asian cultures and cuisines, Sambal is a modern take on many traditional dishes, kicked up a notch by an Executive Chef! Enjoy snacks, full meals, and a Chefs Daily Special – a new creation each day!",http://www.ueat.utoronto.ca/sambal-msb/,hot meals,light meals,asian cuisine,lunch,dinner,vegetarian,,http://map.utoronto.ca/_assets/_m_b/sambal.jpg,UTSG,43.66074,-79.39307,"1 King's College Circle, Toronto, ON M5S 1A8",true,0,0,true,0,0,true,0,0,true,0,0,true,0,0,true,0,0,true,0,0,,,,,
1901,033,Gourmet Burger House,gourmet_burger_house,"Handcrafted burgers, made fresh daily! Pick a chef-created burger, create your own hamburger or cheeseburger with the choice between a single or double patty, and an array of toppings and condiments. Combo it up with fries or poutine or a drink!",https://ueat.utoronto.ca/gourmet-burger-house/,burgers,snacks,drinks,fries,,,,http://map.utoronto.ca/_assets/_m_b/Gourmet_Burger_House.jpg,UTSG,43.66211,-79.39836,"100 St. George St. Toronto, ON M5S 3G3",true,0,0,false,28800,54000,false,28800,54000,false,28800,54000,false,28800,54000,false,28800,54000,true,0,0,,,,,
1902,005,Not Just Greens,not_just_greens,Eating healthy is so much fun. Choose from a selection of greens and then add ingredients as we make your custom salad right there. We’ll also make that salad into a pita for you!,https://ueat.utoronto.ca/not-just-greens/,,,,,,,,http://map.utoronto.ca/_assets/_m_b/Not_Just_Greens.jpg,UTSG,43.66064,-79.39289,"1 King’s College Circle, Toronto, ON M5S 1A8",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,57600,true,0,0,,,,,
1903,033,Tortillas Sid Smith,tortillas_sid_smith,"Choose your fillings and we’ll customize a burrito for you! Choose from a range of fillings and toppings and we’ll also turn your selection into a burrito bowl, taco salad, or nachos!",http://www.ueat.utoronto.ca/tortillas-sid-smith/,hot meals,vegetarian,burritos,nachos,mexican cuisine,,,http://map.utoronto.ca/_assets/_m_b/tortillas1.jpg,UTSG,43.66214,-79.39841,"100 St. George St. Toronto, ON M5S 3G3",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,true,0,0,,,,,
1904,005,Soup!,soup,Freshly made soup every day. Select from 2 chef created soups at the Soup! station.,http://www.ueat.utoronto.ca/soup/,soup,hot meals,light meals,lunch,vegan,vegetarian,,http://map.utoronto.ca/_assets/_m_b/SOUP!.jpg,UTSG,43.66064,-79.39301,"1 King’s College Circle, Toronto, ON M5S 1A8",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,true,0,0,,,,,
1905,005,Stone Oven Pizzeria Medical Sciences Building,stone_oven_pizzeria_msb,Have a delicious stone oven pizza made to order. Pick your toppings and we’ll bake it right there for you or have your pizza made into a calzone.,http://www.ueat.utoronto.ca/stone-oven-pizzeria-msb/,pizza,calzones,hot meals,lunch,dinner,vegetarian,,http://map.utoronto.ca/_assets/_m_b/stone_oven1.jpg,UTSG,43.66062,-79.39311,"1 King’s College Circle Toronto, ON M5S 1A8",true,0,0,false,39600,57600,false,39600,57600,false,39600,57600,false,39600,57600,false,39600,57600,true,0,0,,,,,
1906,208,Pizza Pizza,pizza_pizza_utsc,,http://www.tpasc.ca/view/tpasc/about-tpasc-1/food-beverage-coming-soon,,,,,,,,,UTSC,43.79009,-79.19379,875 Morningside Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,208,Tim Horton's,tims__tpasc_utsc,,http://www.tpasc.ca/view/tpasc/about-tpasc-1/food-beverage-coming-soon,,,,,,,,,UTSC,43.79008,-79.19363,875 Morningside Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,208,Pool Sides Bar & Grille,pool_sides_bar_grille_utsc,,http://www.tpasc.ca/view/tpasc/about-tpasc-1/food-beverage-coming-soon,,,,,,,,,UTSC,43.79013,-79.19366,875 Morningside Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,208,Booster Juice,booster_juice_utsc-1238,,http://www.tpasc.ca/view/tpasc/about-tpasc-1/food-beverage-coming-soon,,,,,,,,,UTSC,43.79022,-79.19353,875 Morningside Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,006,Pasta Pappardelle,pasta_pappardelle,"Pasta Pappardelle is a European-inspired, make-your-own pasta location that provides a customized experience. With multiple options between pastas, toppings, and sauces, you can create your favourite pasta dishes! Good food, your way!",https://ueat.utoronto.ca/pasta-pappardelle/,pasta,robarts cafeteria,lunch,hot meals,,,,http://map.utoronto.ca/_assets/_m_b/pasta_pappardelle.jpg,UTSG,43.66452,-79.39969,"130 St. George Street, Toronto, ON M5S 1A5",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,true,0,0,,,,,
1916,033,Sambal Sid Smith,sambal_sid_smith,"Taking inspiration from all Asian cultures and cuisines, Sambal is a modern take on many traditional dishes, kicked up a notch by an Executive Chef! Enjoy snacks, full meals, and a Chefs Daily Special – a new creation each day!",https://ueat.utoronto.ca/sambal-sid-smith/,hot meals,light meals,asian cuisine,lunch,dinner,vegetarian,,http://map.utoronto.ca/_assets/_m_b/sambal1.jpg,UTSG,43.66208,-79.39848,"100 St. George Street, Toronto, ON M5S 3G3",true,0,0,true,0,0,true,0,0,true,0,0,true,0,0,true,0,0,true,0,0,,,,,
1917,006,Urban Deli,urban_deli,"Customize a sandwich to perfection! With choices between breads, sliced deli meats, and additions, Urban Deli takes your classic city sandwich shop and ups the ante!",https://ueat.utoronto.ca/urban-deli/,hot meals,lunch,sandwiches,deli,,,,http://map.utoronto.ca/_assets/_m_b/urban_deli.jpg,UTSG,43.66453,-79.39975,"130 St. George Street, Toronto, ON M5S 1A5",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,true,0,0,,,,,
1918,006,Stone Oven Pizzeria Robarts,stone_oven_pizzeria_robarts,Have a delicious stone oven pizza made to order. Pick your toppings and we’ll bake it right there for you or have your pizza made into a calzone.,https://ueat.utoronto.ca/stone-oven-pizzeria-robarts/,pizza,calzones,hot meals,lunch,dinner,vegetarian,,http://map.utoronto.ca/_assets/_m_b/stone_oven.jpg,UTSG,43.6646,-79.39974,"130 St. George Street, Toronto, ON M5S 1A5",true,0,0,false,39600,48600,false,39600,48600,false,39600,48600,false,39600,48600,false,39600,48600,true,0,0,,,,,
1919,005,Za'atar Medical Sciences Building,zaatar_medical_sciences_building,"Za’atar takes inspiration from Greek, Turkish, and Middle Eastern cuisines. Chicken Shawarma, Falafel and Mezze Plates, Shish Tawouk and Kafta are featured on the menu with the option of having a plate or wrap for grilled menu items.",https://ueat.utoronto.ca/zaatar-msb/,hot meals,light meals,middle eastern cuisine,mediterranean cuisine,vegetarian,,,http://map.utoronto.ca/_assets/_m_b/zaatar.jpg,UTSG,43.66073,-79.393,"1 King's College Circle, Toronto, ON M5S 1A8",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,true,0,0,,,,,
1920,006,Za'atar Robarts,zaatar_robarts,"Za’atar takes inspiration from Greek, Turkish, and Middle Eastern cuisines. Chicken Shawarma, Falafel and Mezze Plates, Shish Tawouk and Kafta are featured on the menu with the option of having a plate or wrap for grilled menu items.",https://ueat.utoronto.ca/zaatar-robarts/,hot meals,light meals,middle eastern cuisine,mediterranean cuisine,vegetarian,,,http://map.utoronto.ca/_assets/_m_b/zaatar1.jpg,UTSG,43.66456,-79.39964,"130 St. George Street, Toronto, ON M5S 1A5",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,true,0,0,,,,,
1972,005,So Sushi,so_sushi,"Enjoy a fresh sushi meal made daily by our on campus chefs. Choose from a set menu that includes Shrimp Tempura, Spicy Poke Salmon, Korean Beef or have your own roll or bowl made to order, fresh.",https://ueat.utoronto.ca/so-sushi-msb/,,,,,,,,http://map.utoronto.ca/_assets/_m_b/So_Sushi_LOGO.jpg,UTSG,43.6607,-79.39265,"1 Kings College Circle, M5S 1A8",true,0,0,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,61200,false,39600,57600,true,0,0,,,,,
